transaction_id,batch_id,batch_type,event_timestamp,account_id,merchant_category,country,channel,payment_method,transaction_hour,amount,account_age_days,prior_chargebacks,login_velocity_24h,device_trust_score,ip_risk_score,merchant_risk_score,fraud_probability_simulated,label_fraud
01-0001073,1,baseline,2025-02-14 13:24:00,109491,jewellery,AE,android,card,21,121.46,854,0,3,0.6679,0.0753,0.1443,0.0327,0
01-0001074,1,baseline,2025-02-01 11:07:00,112499,fashion,IN,web,card,17,63.99,283,0,3,0.8027,0.0293,0.206,0.0094,0
01-0001075,1,baseline,2025-02-07 11:24:00,108826,electronics,AE,web,upi,10,278.44,429,0,3,0.9866,0.1634,0.2313,0.0138,0
01-0001076,1,baseline,2025-02-04 09:55:00,106518,travel,DE,ios,wallet,16,124.51,198,0,2,0.7366,0.2324,0.2189,0.0344,0
01-0001077,1,baseline,2025-02-12 08:19:00,113657,food_delivery,IN,ios,upi,0,64.56,357,0,5,0.8214,0.3695,0.1727,0.0308,0
01-0001078,1,baseline,2025-02-10 03:31:00,107354,grocery,US,ios,wallet,10,31.12,279,1,1,0.879,0.1187,0.0315,0.0098,0
01-0001079,1,baseline,2025-02-08 06:12:00,107234,grocery,IN,ios,upi,3,135.77,580,1,3,0.7075,0.0601,0.215,0.0228,0
01-0001080,1,baseline,2025-02-14 23:19:00,101158,travel,GB,web,card,17,108.79,442,0,1,0.8916,0.3286,0.2806,0.0303,1
01-0001081,1,baseline,2025-02-11 22:43:00,104146,food_delivery,IN,android,upi,21,178.35,163,0,3,0.8647,0.0643,0.2325,0.0091,0
01-0001082,1,baseline,2025-02-01 05:43:00,101573,utilities,IN,android,card,17,785.41,216,0,1,0.745,0.1462,0.156,0.0124,0
01-0001083,1,baseline,2025-02-02 18:08:00,101800,pharmacy,IN,web,card,17,50.7,52,0,1,0.9279,0.364,0.3261,0.0119,0
01-0001084,1,baseline,2025-02-01 18:09:00,101203,fashion,AE,android,upi,12,83.18,817,0,5,0.8625,0.0249,0.1846,0.0145,0
01-0001085,1,baseline,2025-02-04 03:19:00,111280,electronics,IN,web,card,11,153.12,95,0,2,0.667,0.0957,0.0968,0.0122,0
01-0001086,1,baseline,2025-02-05 06:52:00,103035,fuel,IN,ios,wallet,8,122.14,110,0,2,0.9141,0.1723,0.115,0.007,0
01-0001087,1,baseline,2025-02-10 08:41:00,113599,fashion,IN,web,wallet,14,93.5,327,0,2,0.7604,0.1703,0.3179,0.0112,0
01-0001088,1,baseline,2025-02-07 22:29:00,105305,grocery,IN,android,upi,22,36.69,480,0,0,0.9342,0.026,0.1383,0.0024,0
01-0001089,1,baseline,2025-02-14 03:27:00,110927,fashion,IN,android,wallet,8,131.22,334,0,2,0.6834,0.0911,0.0742,0.0086,0
01-0001090,1,baseline,2025-02-02 18:41:00,100703,grocery,GB,android,upi,13,33.27,910,1,1,0.706,0.2003,0.4372,0.0236,0
01-0001091,1,baseline,2025-02-06 17:57:00,102418,pharmacy,IN,android,upi,5,181.26,370,1,1,0.8767,0.2179,0.2245,0.0166,0
01-0001092,1,baseline,2025-02-07 05:57:00,111782,electronics,IN,android,wallet,23,26.78,682,0,1,0.9326,0.1764,0.0734,0.0048,0
01-0001093,1,baseline,2025-02-07 20:45:00,109257,food_delivery,US,ios,card,10,37.78,125,0,1,0.8914,0.0171,0.2613,0.0079,0
01-0001094,1,baseline,2025-02-07 19:31:00,106609,utilities,GB,android,card,11,56.68,898,0,1,0.6758,0.4515,0.1452,0.0253,0
01-0001095,1,baseline,2025-02-14 16:20:00,113488,fuel,IN,android,upi,14,120.08,307,0,1,0.7814,0.3279,0.1581,0.0106,0
01-0001096,1,baseline,2025-02-04 15:25:00,112607,food_delivery,IN,web,upi,3,195.89,142,0,1,0.7919,0.1886,0.155,0.0111,0
01-0001097,1,baseline,2025-02-12 22:11:00,107171,fuel,BR,pos,netbanking,5,67.8,432,0,4,0.7842,0.1684,0.3629,0.0327,0
01-0001098,1,baseline,2025-02-13 07:25:00,102871,grocery,IN,web,upi,3,279.49,510,1,0,0.9495,0.2676,0.325,0.0149,0
01-0001099,1,baseline,2025-02-10 01:58:00,100586,grocery,IN,web,card,14,88.28,129,0,4,0.9949,0.3021,0.0681,0.0135,0
01-0001100,1,baseline,2025-02-14 10:22:00,113096,food_delivery,IN,ios,upi,11,705.17,137,0,5,0.7018,0.152,0.1573,0.027,0
01-0001101,1,baseline,2025-02-11 07:33:00,104072,food_delivery,GB,pos,card,18,60.75,725,0,3,0.8634,0.1759,0.4067,0.0204,0
01-0001102,1,baseline,2025-02-13 08:14:00,105110,fashion,AE,web,card,21,197.93,563,0,1,0.8364,0.0815,0.0188,0.0088,0
01-0001103,1,baseline,2025-02-01 02:40:00,109874,grocery,US,android,upi,5,153.25,432,0,2,0.7611,0.45,0.0882,0.0342,0
01-0001104,1,baseline,2025-02-12 04:39:00,106193,fashion,IN,android,card,16,240.12,61,0,5,0.7565,0.1343,0.1935,0.0256,0
01-0001105,1,baseline,2025-02-14 20:09:00,101885,fuel,IN,web,card,23,286.12,355,0,5,0.8688,0.0374,0.2112,0.0209,0
01-0001106,1,baseline,2025-02-04 07:33:00,109278,fuel,AE,android,upi,0,135.89,243,0,2,0.8547,0.1753,0.1683,0.0172,0
01-0001107,1,baseline,2025-02-02 16:26:00,105249,fashion,IN,ios,card,17,128.36,1217,0,3,0.9217,0.0227,0.0769,0.0055,0
01-0001108,1,baseline,2025-02-04 20:37:00,111122,food_delivery,SG,ios,card,1,49.62,749,0,0,0.8976,0.0591,0.2045,0.0076,0
01-0001109,1,baseline,2025-02-09 19:44:00,114700,fashion,IN,android,card,22,232.48,889,0,5,0.8821,0.0896,0.1466,0.0137,0
01-0001110,1,baseline,2025-02-07 01:33:00,110012,utilities,IN,pos,card,8,77.08,527,0,1,0.8169,0.0875,0.0251,0.0053,0
01-0001111,1,baseline,2025-02-12 21:14:00,101954,food_delivery,IN,ios,upi,2,110.61,270,0,2,0.7186,0.1152,0.2548,0.0137,0
01-0001112,1,baseline,2025-02-01 18:42:00,111135,fuel,US,ios,upi,17,14.33,535,0,4,0.7682,0.4846,0.2705,0.0367,0
01-0001113,1,baseline,2025-02-11 20:43:00,106545,pharmacy,IN,android,card,9,5.99,586,0,3,0.8507,0.25,0.1058,0.0083,0
01-0001114,1,baseline,2025-02-01 19:44:00,109216,gaming,AE,android,upi,9,492.51,402,0,2,0.423,0.3062,0.6416,0.1365,0
01-0001115,1,baseline,2025-02-12 11:21:00,109733,grocery,AE,web,netbanking,10,59.5,367,1,1,0.7604,0.057,0.2166,0.0146,0
01-0001116,1,baseline,2025-02-07 07:47:00,110679,food_delivery,IN,web,upi,23,103.58,419,1,1,0.668,0.2235,0.0768,0.0198,0
01-0001117,1,baseline,2025-02-06 19:13:00,103183,utilities,IN,web,upi,10,154.81,595,0,4,0.8594,0.3073,0.1779,0.0164,0
01-0001118,1,baseline,2025-02-11 04:12:00,104474,fashion,SG,android,upi,14,44.86,172,0,5,0.8605,0.5532,0.1586,0.0491,0
01-0001119,1,baseline,2025-02-03 10:26:00,112144,grocery,IN,web,upi,2,108.63,400,0,4,0.6143,0.3652,0.1215,0.0377,0
01-0001120,1,baseline,2025-02-13 05:37:00,114880,fuel,IN,pos,netbanking,6,394.44,862,0,2,0.6531,0.3205,0.1606,0.0176,0
01-0001121,1,baseline,2025-02-01 10:38:00,102584,jewellery,IN,pos,card,3,148.73,1283,0,1,0.8127,0.0695,0.1339,0.0121,0
01-0001122,1,baseline,2025-02-06 20:35:00,104101,fashion,SG,android,card,6,21.21,475,0,1,0.85,0.1603,0.0092,0.0075,0
01-0001123,1,baseline,2025-02-09 11:56:00,108974,grocery,GB,android,upi,1,156.04,485,0,2,0.4008,0.2127,0.1529,0.0447,0
01-0001124,1,baseline,2025-02-11 16:00:00,109206,pharmacy,IN,android,upi,20,125.6,531,0,1,0.4252,0.1791,0.2894,0.0176,0
01-0001125,1,baseline,2025-02-08 23:32:00,100563,pharmacy,US,ios,upi,7,284.79,558,0,2,0.8764,0.1202,0.3071,0.0134,0
01-0001126,1,baseline,2025-02-14 07:23:00,100030,utilities,GB,pos,netbanking,17,78.74,119,0,1,0.7568,0.3012,0.0534,0.0143,0
01-0001127,1,baseline,2025-02-03 08:05:00,114995,fuel,IN,web,netbanking,16,130.54,971,0,0,0.7893,0.031,0.4315,0.0051,0
01-0001128,1,baseline,2025-02-06 01:45:00,105824,utilities,AE,web,card,13,271.41,49,0,2,0.5161,0.0881,0.115,0.0286,0
01-0001129,1,baseline,2025-02-02 21:24:00,107906,fashion,IN,web,upi,9,64.77,414,0,6,0.8327,0.1321,0.0106,0.0135,0
01-0001130,1,baseline,2025-02-11 02:53:00,105551,travel,GB,android,netbanking,18,112.27,675,0,2,0.7622,0.0174,0.2154,0.0176,0
01-0001131,1,baseline,2025-02-04 00:08:00,103582,gaming,IN,ios,card,23,59.23,260,0,1,0.9011,0.0674,0.1332,0.0112,0
01-0001132,1,baseline,2025-02-06 01:12:00,104942,electronics,IN,web,card,23,59.55,248,0,2,0.9331,0.1193,0.1859,0.0091,0
01-0001133,1,baseline,2025-02-12 03:58:00,102029,utilities,AE,web,card,19,129.79,270,0,2,0.8971,0.1591,0.2278,0.0149,0
01-0001134,1,baseline,2025-02-13 08:13:00,101253,travel,NG,web,upi,22,113.16,342,0,1,0.7291,0.1312,0.2679,0.0227,0
01-0001135,1,baseline,2025-02-07 16:17:00,100609,pharmacy,IN,android,upi,9,129.8,361,0,3,0.9172,0.1454,0.0537,0.0072,0
01-0001136,1,baseline,2025-02-03 21:53:00,102427,food_delivery,IN,android,upi,8,40.34,160,0,3,0.8491,0.1235,0.1608,0.0079,0
01-0001137,1,baseline,2025-02-04 22:28:00,104002,fuel,US,web,netbanking,7,35.34,245,0,3,0.7841,0.0946,0.4816,0.0186,0
01-0001138,1,baseline,2025-02-14 01:36:00,113596,gaming,US,web,wallet,20,76.91,361,0,1,0.8242,0.1739,0.1646,0.0171,0
01-0001139,1,baseline,2025-02-14 19:16:00,112635,jewellery,IN,web,wallet,5,61.03,168,0,2,0.7695,0.2357,0.3741,0.03,0
01-0001140,1,baseline,2025-02-14 16:58:00,110369,fashion,US,android,upi,12,90.13,800,0,4,0.8927,0.0714,0.1259,0.0115,0
01-0001141,1,baseline,2025-02-10 06:24:00,103726,electronics,IN,android,upi,16,104.27,250,0,0,0.731,0.1745,0.3009,0.0079,0
01-0001142,1,baseline,2025-02-05 05:27:00,107676,fashion,SG,pos,wallet,13,216.67,916,0,4,0.8094,0.0629,0.29,0.018,0
01-0001143,1,baseline,2025-02-01 12:29:00,114092,grocery,IN,web,upi,3,116.05,443,0,3,0.9164,0.2298,0.1964,0.0132,0
01-0001144,1,baseline,2025-02-01 16:12:00,112141,fuel,US,web,wallet,3,309.44,537,0,2,0.7975,0.2111,0.0907,0.0202,0
01-0001145,1,baseline,2025-02-10 14:06:00,114885,electronics,IN,web,wallet,20,70.8,257,0,1,0.9129,0.0586,0.2911,0.0048,0
01-0001146,1,baseline,2025-02-09 19:41:00,105773,utilities,IN,ios,card,10,122.73,400,0,3,0.5731,0.2823,0.1894,0.0281,0
01-0001147,1,baseline,2025-02-06 11:35:00,108611,fuel,US,android,wallet,11,53.86,480,0,2,0.8209,0.0245,0.2509,0.0091,0
01-0001148,1,baseline,2025-02-08 05:50:00,114017,grocery,SG,web,card,18,83.74,390,0,4,0.7207,0.1394,0.2032,0.0279,0
01-0001149,1,baseline,2025-02-14 12:24:00,101751,fuel,SG,android,upi,15,128.62,1069,1,3,0.7671,0.241,0.2357,0.0323,0
01-0001150,1,baseline,2025-02-02 19:34:00,105248,grocery,IN,web,card,1,51.49,398,0,4,0.8024,0.0603,0.1504,0.0146,0
01-0001151,1,baseline,2025-02-06 18:53:00,105108,grocery,IN,web,card,1,98.07,299,0,5,0.5176,0.1609,0.0938,0.0427,0
01-0001152,1,baseline,2025-02-02 09:14:00,107019,pharmacy,IN,web,upi,15,83.18,780,0,1,0.9715,0.0508,0.4347,0.0044,0
01-0001153,1,baseline,2025-02-11 11:59:00,110558,gaming,SG,web,wallet,5,78.61,321,0,4,0.9072,0.055,0.312,0.0333,0
01-0001154,1,baseline,2025-02-04 10:40:00,101978,gaming,IN,web,upi,7,176.75,409,0,3,0.8777,0.0902,0.2485,0.0155,0
01-0001155,1,baseline,2025-02-04 04:36:00,105597,gaming,IN,web,wallet,13,156.3,176,0,1,0.9357,0.0974,0.2097,0.009,0
01-0001156,1,baseline,2025-02-14 02:53:00,105826,fashion,IN,pos,wallet,16,66.67,636,0,4,0.6238,0.0693,0.2478,0.0148,0
01-0001157,1,baseline,2025-02-09 11:47:00,109754,utilities,GB,android,upi,13,128.25,751,0,1,0.7086,0.0705,0.1363,0.0095,0
01-0001158,1,baseline,2025-02-09 15:35:00,109502,gaming,US,android,upi,7,244.45,395,0,4,0.9737,0.356,0.1029,0.0393,0
01-0001159,1,baseline,2025-02-06 18:10:00,110355,grocery,IN,android,card,22,455.79,669,0,2,0.9387,0.3389,0.0509,0.0117,0
01-0001160,1,baseline,2025-02-11 02:57:00,105080,gaming,US,android,card,23,206.46,355,0,2,0.8087,0.1124,0.2407,0.0384,0
01-0001161,1,baseline,2025-02-07 03:23:00,102539,electronics,GB,android,wallet,2,106.6,523,0,1,0.4571,0.0053,0.1229,0.0184,0
01-0001162,1,baseline,2025-02-13 20:20:00,111346,gaming,IN,ios,card,21,58.69,348,0,5,0.8788,0.1154,0.2735,0.0272,0
01-0001163,1,baseline,2025-02-05 08:38:00,104413,grocery,IN,android,wallet,8,72.86,191,0,5,0.8682,0.5302,0.1225,0.0305,0
01-0001164,1,baseline,2025-02-02 07:53:00,112699,grocery,IN,web,upi,10,67.96,391,0,1,0.6887,0.309,0.0705,0.01,0
01-0001165,1,baseline,2025-02-14 14:19:00,109843,travel,IN,web,card,17,22.2,624,0,2,0.7413,0.1508,0.3983,0.0193,0
01-0001166,1,baseline,2025-02-07 02:27:00,108575,gaming,IN,ios,upi,23,154.14,298,0,1,0.5647,0.0779,0.1018,0.0208,0
01-0001167,1,baseline,2025-02-09 22:21:00,107665,grocery,IN,web,card,16,111.79,327,0,4,0.8619,0.0308,0.1356,0.0103,0
01-0001168,1,baseline,2025-02-09 05:04:00,102695,pharmacy,IN,ios,upi,22,94.6,97,0,3,0.6448,0.424,0.4872,0.0401,0
01-0001169,1,baseline,2025-02-09 00:09:00,107589,fuel,IN,ios,upi,1,35.6,517,0,4,0.5746,0.0477,0.2857,0.0202,0
01-0001170,1,baseline,2025-02-05 15:39:00,108621,utilities,US,web,netbanking,8,118.99,469,0,2,0.9313,0.3841,0.3608,0.0209,0
01-0001171,1,baseline,2025-02-03 02:25:00,101810,electronics,IN,web,upi,10,181.55,50,0,0,0.8143,0.2151,0.0706,0.0063,0
01-0001172,1,baseline,2025-02-13 15:07:00,112244,food_delivery,IN,ios,upi,19,40.22,584,0,1,0.829,0.3549,0.2495,0.0091,0
01-0001173,1,baseline,2025-02-03 14:01:00,113548,fashion,IN,web,upi,21,114.33,245,0,5,0.8383,0.0899,0.2219,0.0143,0
01-0001174,1,baseline,2025-02-02 22:16:00,108342,pharmacy,IN,ios,netbanking,1,105.84,207,0,4,0.9646,0.053,0.0603,0.0088,0
01-0001175,1,baseline,2025-02-03 01:02:00,100438,grocery,SG,android,card,8,88.92,593,0,4,0.7815,0.5053,0.1089,0.0478,0
01-0001176,1,baseline,2025-02-02 09:17:00,101330,fashion,IN,ios,card,16,18.71,466,0,1,0.7594,0.4116,0.2788,0.0139,0
01-0001177,1,baseline,2025-02-10 22:58:00,111267,fashion,IN,web,wallet,15,37.24,499,0,1,0.6829,0.0237,0.1226,0.005,0
01-0001178,1,baseline,2025-02-13 15:01:00,106090,gaming,GB,web,card,4,83.39,710,0,4,0.9407,0.2092,0.1646,0.0411,0
01-0001179,1,baseline,2025-02-08 08:20:00,104376,travel,IN,pos,card,17,29.16,652,0,1,0.9491,0.0184,0.163,0.0058,0
01-0001180,1,baseline,2025-02-06 01:52:00,109327,grocery,US,android,card,12,167.64,369,0,0,0.6913,0.1425,0.3533,0.0167,0
01-0001181,1,baseline,2025-02-09 14:57:00,111553,fashion,IN,ios,upi,14,183.96,1239,0,5,0.7067,0.1614,0.6056,0.0289,0
01-0001182,1,baseline,2025-02-13 15:54:00,100665,pharmacy,BR,android,upi,5,486.72,314,0,3,0.9316,0.1906,0.2948,0.026,0
01-0001183,1,baseline,2025-02-02 22:07:00,104699,electronics,AE,web,netbanking,12,161.44,388,0,1,0.8001,0.2948,0.0696,0.0136,0
01-0001184,1,baseline,2025-02-07 13:34:00,106755,pharmacy,IN,web,upi,10,101.37,451,0,4,0.6833,0.0215,0.1004,0.0109,0
01-0001185,1,baseline,2025-02-04 04:27:00,112062,fashion,IN,ios,card,22,176.23,127,0,1,0.7764,0.0462,0.1624,0.0077,0
01-0001186,1,baseline,2025-02-13 06:10:00,110697,fashion,IN,android,card,11,537.7,574,2,1,0.6352,0.3622,0.2737,0.0658,0
01-0001187,1,baseline,2025-02-12 20:12:00,109285,grocery,IN,pos,upi,13,461.87,486,0,1,0.8318,0.1053,0.1784,0.0069,0
01-0001188,1,baseline,2025-02-12 13:57:00,108141,grocery,IN,android,card,9,71.43,403,0,1,0.8305,0.0343,0.2682,0.0062,0
01-0001189,1,baseline,2025-02-08 03:30:00,114439,fashion,IN,ios,card,6,26.39,531,0,0,0.7617,0.3243,0.1306,0.0079,0
01-0001190,1,baseline,2025-02-12 14:53:00,105892,electronics,GB,web,card,16,86.69,329,0,6,0.9022,0.1689,0.1638,0.0307,0
01-0001191,1,baseline,2025-02-03 22:51:00,110730,fashion,IN,pos,netbanking,0,149.5,317,0,7,0.9587,0.3251,0.3386,0.0445,0
01-0001192,1,baseline,2025-02-14 07:54:00,113677,fashion,IN,android,card,16,199.01,231,0,5,0.6911,0.2719,0.1459,0.0351,0
01-0001193,1,baseline,2025-02-14 20:44:00,113458,grocery,IN,ios,netbanking,15,46.02,250,0,1,0.9289,0.2884,0.0613,0.0056,0
01-0001194,1,baseline,2025-02-06 06:37:00,113615,pharmacy,NG,ios,upi,0,34.53,580,0,0,0.7967,0.2016,0.1855,0.0103,0
01-0001195,1,baseline,2025-02-09 01:31:00,105284,travel,US,android,upi,21,94.48,268,0,1,0.6437,0.0876,0.0781,0.0195,0
01-0001196,1,baseline,2025-02-04 02:46:00,105258,pharmacy,SG,web,card,11,25.73,446,0,1,0.7959,0.389,0.2221,0.0187,0
01-0001197,1,baseline,2025-02-04 17:11:00,110531,food_delivery,IN,pos,card,1,113.5,125,0,2,0.9356,0.4181,0.3869,0.0256,0
01-0001198,1,baseline,2025-02-03 17:02:00,100050,grocery,AE,ios,wallet,0,108.7,610,0,4,0.8321,0.2886,0.1775,0.032,1
01-0001199,1,baseline,2025-02-09 20:44:00,110305,travel,IN,web,card,6,53.83,242,0,1,0.9296,0.4299,0.2884,0.0217,0
01-0001200,1,baseline,2025-02-03 10:13:00,103106,gaming,AE,ios,card,20,29.28,634,0,4,0.8852,0.1721,0.3309,0.0345,0
01-0001201,1,baseline,2025-02-04 13:48:00,103097,gaming,SG,android,card,12,130.3,147,0,4,0.8688,0.1443,0.302,0.045,0
01-0001202,1,baseline,2025-02-13 03:38:00,111356,pharmacy,GB,android,netbanking,14,272.09,397,0,1,0.8316,0.1636,0.336,0.014,0
01-0001203,1,baseline,2025-02-10 18:52:00,111473,fashion,AE,android,upi,23,30.47,248,0,0,0.9038,0.4296,0.3545,0.018,0
01-0001204,1,baseline,2025-02-06 21:16:00,111890,electronics,IN,web,upi,10,127.94,420,0,2,0.8695,0.2176,0.3643,0.0107,0
01-0001205,1,baseline,2025-02-12 03:42:00,108153,fuel,IN,android,wallet,17,137.79,365,0,1,0.7453,0.1182,0.0367,0.0062,0
01-0001206,1,baseline,2025-02-03 13:01:00,104666,fashion,IN,web,card,11,133.4,268,0,1,0.7504,0.3282,0.1491,0.014,0
01-0001207,1,baseline,2025-02-05 09:39:00,113755,food_delivery,AE,ios,upi,11,38.35,108,0,1,0.8796,0.0659,0.3634,0.0084,0
01-0001208,1,baseline,2025-02-13 11:13:00,113919,electronics,IN,web,card,13,33.98,271,0,4,0.6394,0.1004,0.1007,0.0156,0
01-0001209,1,baseline,2025-02-02 16:26:00,107659,utilities,IN,ios,card,16,58.16,101,0,0,0.9342,0.2,0.1363,0.0052,0
01-0001210,1,baseline,2025-02-06 16:38:00,106452,food_delivery,AE,ios,netbanking,8,217.56,643,0,1,0.793,0.0664,0.365,0.0115,0
01-0001211,1,baseline,2025-02-13 00:13:00,113032,fuel,IN,android,card,14,77.52,549,0,2,0.6614,0.2058,0.1081,0.013,0
01-0001212,1,baseline,2025-02-12 14:40:00,107379,food_delivery,BR,web,card,12,18.95,217,2,2,0.679,0.1611,0.1531,0.0436,1
01-0001213,1,baseline,2025-02-14 14:39:00,104647,gaming,IN,web,wallet,15,115.8,787,0,1,0.77,0.1933,0.1226,0.0117,0
01-0001214,1,baseline,2025-02-13 14:57:00,101809,electronics,US,web,card,16,516.15,736,0,0,0.8943,0.1587,0.0381,0.0085,0
01-0001215,1,baseline,2025-02-01 07:41:00,105287,grocery,IN,web,card,18,11.93,275,1,4,0.8978,0.0189,0.2635,0.013,0
01-0001216,1,baseline,2025-02-08 16:51:00,101795,grocery,IN,pos,card,18,98.21,454,0,1,0.7906,0.0446,0.4456,0.0088,0
01-0001217,1,baseline,2025-02-11 07:33:00,108343,grocery,IN,web,card,14,227.67,175,1,1,0.8934,0.1905,0.181,0.0143,0
01-0001218,1,baseline,2025-02-01 03:41:00,108923,jewellery,IN,android,upi,11,115.66,826,0,3,0.8953,0.1905,0.2349,0.0156,0
01-0001219,1,baseline,2025-02-10 04:57:00,101063,food_delivery,AE,web,wallet,23,152.81,511,0,1,0.8857,0.4851,0.1358,0.024,0
01-0001220,1,baseline,2025-02-06 12:18:00,106511,grocery,DE,ios,card,15,605.69,409,0,3,0.8835,0.1038,0.3804,0.0243,0
01-0001221,1,baseline,2025-02-06 02:37:00,106558,fashion,IN,android,wallet,10,96.81,128,0,2,0.8948,0.1363,0.1684,0.0069,0
01-0001222,1,baseline,2025-02-13 12:53:00,105605,food_delivery,IN,web,netbanking,19,332.67,208,0,1,0.8275,0.5659,0.0711,0.0178,0
01-0001223,1,baseline,2025-02-07 13:34:00,113377,grocery,GB,android,card,13,40.33,199,0,2,0.8859,0.4266,0.3333,0.0271,0
01-0001224,1,baseline,2025-02-06 12:39:00,103001,electronics,IN,android,wallet,20,164.36,171,0,2,0.9043,0.2516,0.1909,0.0097,0
01-0001225,1,baseline,2025-02-10 16:23:00,109871,fashion,IN,ios,upi,6,154.39,567,0,3,0.9124,0.0245,0.1442,0.006,0
01-0001226,1,baseline,2025-02-02 21:23:00,100038,grocery,IN,web,wallet,7,228.35,517,1,3,0.9159,0.2514,0.1475,0.0176,0
01-0001227,1,baseline,2025-02-02 21:51:00,114026,fuel,SG,web,upi,14,136.8,204,0,2,0.8367,0.1175,0.0758,0.0108,0
01-0001228,1,baseline,2025-02-09 08:53:00,112891,food_delivery,BR,android,card,0,122.95,826,0,3,0.9547,0.5877,0.3799,0.0578,0
01-0001229,1,baseline,2025-02-04 04:09:00,113814,fuel,AE,android,wallet,14,465.75,503,0,2,0.8619,0.0561,0.074,0.0099,0
01-0001230,1,baseline,2025-02-06 17:11:00,108398,grocery,IN,android,wallet,13,96.31,263,0,2,0.8311,0.0278,0.0428,0.0051,0
01-0001231,1,baseline,2025-02-04 14:39:00,101553,utilities,GB,web,wallet,13,179.8,202,0,6,0.8853,0.3242,0.4964,0.0619,0
01-0001232,1,baseline,2025-02-09 01:54:00,112363,food_delivery,IN,android,upi,18,36.83,487,0,5,0.8168,0.1205,0.0673,0.0106,0
01-0001233,1,baseline,2025-02-05 07:24:00,103855,food_delivery,IN,web,card,5,42.71,871,0,4,0.8065,0.1517,0.1213,0.0149,0
01-0001234,1,baseline,2025-02-14 21:09:00,102261,fashion,IN,web,upi,0,75.72,449,0,4,0.8731,0.0217,0.3777,0.013,0
01-0001235,1,baseline,2025-02-11 15:42:00,111078,food_delivery,DE,web,card,15,96.06,260,0,6,0.9551,0.0874,0.2687,0.0268,0
01-0001236,1,baseline,2025-02-09 13:57:00,104508,pharmacy,IN,android,card,1,63.77,49,1,3,0.7705,0.018,0.038,0.0184,0
01-0001237,1,baseline,2025-02-13 23:42:00,106686,travel,AE,pos,card,22,76.43,440,0,0,0.7177,0.0323,0.1592,0.0148,0
01-0001238,1,baseline,2025-02-06 05:26:00,113932,pharmacy,SG,web,wallet,18,57.72,297,1,3,0.6422,0.097,0.1194,0.0283,0
01-0001239,1,baseline,2025-02-12 11:36:00,111878,travel,US,pos,card,22,515.33,203,1,2,0.5268,0.2634,0.0657,0.1095,0
01-0001240,1,baseline,2025-02-13 16:21:00,109758,pharmacy,GB,ios,wallet,21,188.1,719,0,2,0.864,0.0315,0.104,0.008,0
01-0001241,1,baseline,2025-02-07 01:00:00,107197,electronics,IN,web,wallet,17,75.58,258,0,1,0.9078,0.025,0.2496,0.0043,0
01-0001242,1,baseline,2025-02-05 20:19:00,109102,food_delivery,IN,web,card,18,12.44,297,0,1,0.6794,0.1624,0.1776,0.0081,0
01-0001243,1,baseline,2025-02-12 06:28:00,102922,utilities,IN,web,card,5,191.52,654,0,3,0.5082,0.1195,0.1125,0.0268,0
01-0001244,1,baseline,2025-02-11 11:35:00,108172,food_delivery,GB,android,card,3,73.7,220,0,3,0.854,0.0602,0.2881,0.0213,0
01-0001245,1,baseline,2025-02-03 22:28:00,104276,fashion,IN,ios,upi,17,435.59,377,0,1,0.6117,0.0601,0.1872,0.0101,0
01-0001246,1,baseline,2025-02-10 19:00:00,102584,utilities,US,ios,upi,7,88.1,162,0,5,0.9369,0.1151,0.5091,0.0264,0
01-0001247,1,baseline,2025-02-08 18:20:00,108380,pharmacy,SG,android,card,11,38.07,1026,0,1,0.8902,0.2568,0.1234,0.0093,0
01-0001248,1,baseline,2025-02-10 14:09:00,113868,utilities,IN,web,card,5,42.21,225,0,2,0.4678,0.4636,0.0811,0.0435,0
01-0001249,1,baseline,2025-02-12 06:38:00,113330,travel,IN,ios,card,8,313.76,398,0,3,0.8219,0.2473,0.2326,0.0321,0
01-0001250,1,baseline,2025-02-14 01:57:00,113560,fuel,IN,ios,upi,4,219.88,933,1,1,0.8468,0.2037,0.1508,0.014,0
01-0001251,1,baseline,2025-02-08 02:11:00,100334,fashion,IN,ios,wallet,21,254.92,574,0,0,0.7859,0.3759,0.1972,0.0103,0
01-0001252,1,baseline,2025-02-02 15:20:00,103506,travel,US,ios,card,15,76.76,558,0,3,0.5124,0.0996,0.1352,0.0469,0
01-0001253,1,baseline,2025-02-08 17:02:00,107651,fuel,US,web,card,4,115.9,589,0,2,0.7896,0.1119,0.0851,0.0169,0
01-0001254,1,baseline,2025-02-13 11:48:00,100133,utilities,IN,web,upi,10,97.72,507,0,3,0.9106,0.1362,0.1577,0.0075,0
01-0001255,1,baseline,2025-02-03 14:38:00,108368,grocery,IN,ios,upi,23,110.9,548,0,4,0.9414,0.2801,0.1594,0.0161,0
01-0001256,1,baseline,2025-02-06 22:16:00,101328,grocery,NG,android,card,22,119.26,270,0,1,0.7794,0.0367,0.2409,0.0116,0
01-0001257,1,baseline,2025-02-03 09:22:00,113699,fashion,IN,ios,card,19,47.85,289,0,0,0.8985,0.7775,0.1248,0.0191,0
01-0001258,1,baseline,2025-02-12 06:50:00,101793,fuel,IN,android,card,12,81.64,419,0,2,0.8292,0.1625,0.0705,0.0083,0
01-0001259,1,baseline,2025-02-11 04:43:00,100793,fashion,IN,pos,card,23,52.08,279,1,1,0.6945,0.0619,0.1766,0.0167,0
