transaction_id,batch_id,batch_type,event_timestamp,account_id,merchant_category,country,channel,payment_method,transaction_hour,amount,account_age_days,prior_chargebacks,login_velocity_24h,device_trust_score,ip_risk_score,merchant_risk_score,fraud_probability_simulated,label_fraud
00-0004803,0,baseline,2025-01-06 05:30:00,109610,grocery,SG,android,wallet,16,254.69,855,1,6,0.9769,0.0477,0.1869,0.0285,0
00-0004804,0,baseline,2025-01-02 00:57:00,107463,food_delivery,IN,android,upi,23,65.39,371,0,1,0.8253,0.0554,0.0528,0.0055,0
00-0004805,0,baseline,2025-01-01 12:47:00,111427,food_delivery,IN,android,wallet,11,28.22,238,0,0,0.7659,0.0657,0.1987,0.0042,0
00-0004806,0,baseline,2025-01-09 09:51:00,105003,fuel,GB,android,card,16,326.44,195,0,2,0.8953,0.3611,0.3627,0.0322,0
00-0004807,0,baseline,2025-01-09 17:11:00,109687,fashion,US,android,card,8,67.49,102,0,5,0.6,0.0816,0.2052,0.0404,1
00-0004808,0,baseline,2025-01-12 14:22:00,112768,food_delivery,IN,ios,card,16,60.9,499,0,4,0.9315,0.1159,0.0785,0.0088,0
00-0004809,0,baseline,2025-01-13 00:36:00,111526,electronics,AE,ios,card,8,92.59,509,0,1,0.8689,0.2635,0.0886,0.0123,0
00-0004810,0,baseline,2025-01-09 02:54:00,111955,fashion,NG,ios,card,20,233.1,385,0,3,0.7094,0.1899,0.1159,0.0271,0
00-0004811,0,baseline,2025-01-14 10:04:00,100763,fashion,IN,android,upi,11,82.03,404,0,6,0.8003,0.1868,0.1522,0.0201,0
00-0004812,0,baseline,2025-01-08 19:21:00,102801,fashion,IN,android,netbanking,9,92.31,692,0,3,0.5078,0.4771,0.2628,0.0397,0
00-0004813,0,baseline,2025-01-01 21:15:00,111920,electronics,IN,web,upi,0,365.32,571,0,3,0.7528,0.2598,0.3049,0.0257,0
00-0004814,0,baseline,2025-01-11 20:11:00,105725,fuel,IN,ios,card,21,97.67,227,0,3,0.8075,0.0956,0.1568,0.011,0
00-0004815,0,baseline,2025-01-12 07:20:00,103830,grocery,IN,web,wallet,5,185.66,763,0,2,0.6706,0.0405,0.2388,0.012,0
00-0004816,0,baseline,2025-01-06 19:51:00,113656,electronics,US,ios,card,8,206.53,684,0,4,0.8917,0.0054,0.3368,0.018,0
00-0004817,0,baseline,2025-01-09 06:00:00,104812,utilities,IN,web,upi,23,52.64,712,0,1,0.836,0.1042,0.5112,0.0092,0
00-0004818,0,baseline,2025-01-13 12:06:00,107614,electronics,IN,pos,upi,19,69.02,456,0,0,0.873,0.0578,0.139,0.0033,0
00-0004819,0,baseline,2025-01-03 18:38:00,111381,food_delivery,SG,web,netbanking,22,154.79,198,1,4,0.9804,0.101,0.1712,0.0222,0
00-0004820,0,baseline,2025-01-11 11:09:00,114932,travel,IN,web,netbanking,0,175.49,401,0,1,0.6742,0.084,0.517,0.0272,0
00-0004821,0,baseline,2025-01-11 02:07:00,105272,food_delivery,IN,web,upi,16,29.01,160,0,2,0.7403,0.6129,0.1498,0.0229,0
00-0004822,0,baseline,2025-01-01 13:52:00,103385,food_delivery,NG,android,upi,10,230.04,215,0,0,0.8258,0.0487,0.0722,0.0065,0
00-0004823,0,baseline,2025-01-03 00:11:00,105614,electronics,IN,ios,netbanking,9,92.42,616,0,2,0.7054,0.0424,0.3259,0.0088,0
00-0004824,0,baseline,2025-01-09 17:11:00,112655,utilities,US,web,upi,13,323.3,304,0,2,0.8877,0.0494,0.3581,0.0129,0
00-0004825,0,baseline,2025-01-12 06:27:00,104898,fuel,IN,android,card,14,152.63,730,0,2,0.7763,0.0694,0.4528,0.012,0
00-0004826,0,baseline,2025-01-14 19:46:00,108099,food_delivery,US,android,card,17,77.02,688,0,2,0.9157,0.2416,0.265,0.0151,0
00-0004827,0,baseline,2025-01-14 00:48:00,102422,travel,US,ios,card,16,49.14,545,0,3,0.867,0.0541,0.4039,0.0266,0
00-0004828,0,baseline,2025-01-03 04:35:00,108377,utilities,SG,ios,wallet,11,52.13,437,1,1,0.8266,0.0638,0.2178,0.0125,0
00-0004829,0,baseline,2025-01-13 05:16:00,101122,food_delivery,BR,pos,card,9,82.6,373,0,2,0.829,0.4217,0.2751,0.0299,0
00-0004830,0,baseline,2025-01-10 22:38:00,101447,grocery,IN,android,wallet,14,65.58,334,0,3,0.9068,0.2982,0.3213,0.013,0
00-0004831,0,baseline,2025-01-04 09:01:00,113790,travel,IN,ios,card,11,38.14,158,0,1,0.7334,0.1817,0.1714,0.0157,0
00-0004832,0,baseline,2025-01-07 00:29:00,106276,electronics,SG,pos,upi,7,57.94,213,0,2,0.5134,0.0736,0.1161,0.0176,0
00-0004833,0,baseline,2025-01-14 01:27:00,107801,electronics,IN,android,upi,22,101.64,471,0,1,0.7531,0.5007,0.3828,0.0204,0
00-0004834,0,baseline,2025-01-04 04:54:00,113138,travel,BR,web,upi,4,140.57,219,0,2,0.7979,0.3952,0.0754,0.0489,0
00-0004835,0,baseline,2025-01-11 17:42:00,102766,food_delivery,IN,ios,netbanking,16,52.83,586,0,4,0.806,0.5198,0.1426,0.0243,0
00-0004836,0,baseline,2025-01-07 01:41:00,105109,food_delivery,GB,web,netbanking,11,61.11,198,0,0,0.6928,0.1262,0.3628,0.012,0
00-0004837,0,baseline,2025-01-05 14:15:00,100450,fashion,DE,android,netbanking,1,931.09,360,1,1,0.8795,0.286,0.4308,0.048,0
00-0004838,0,baseline,2025-01-12 09:46:00,107815,fashion,DE,ios,wallet,11,49.92,223,0,2,0.9323,0.1264,0.1749,0.0087,0
00-0004839,0,baseline,2025-01-10 12:11:00,104577,utilities,SG,ios,card,13,105.24,190,0,2,0.8824,0.0611,0.2046,0.0118,0
00-0004840,0,baseline,2025-01-14 04:52:00,112208,fashion,BR,ios,card,19,96.21,558,0,5,0.8439,0.4539,0.0674,0.0452,0
00-0004841,0,baseline,2025-01-06 05:48:00,100132,pharmacy,IN,ios,wallet,8,78.74,275,0,3,0.9185,0.2229,0.1334,0.0089,0
00-0004842,0,baseline,2025-01-06 02:18:00,109446,fashion,AE,ios,upi,12,56.1,869,0,4,0.7146,0.2672,0.0855,0.0227,0
00-0004843,0,baseline,2025-01-09 01:32:00,111394,fashion,IN,android,upi,4,122.11,256,0,2,0.9104,0.2079,0.1016,0.0096,0
00-0004844,0,baseline,2025-01-01 11:43:00,106275,electronics,IN,web,upi,4,39.96,283,0,3,0.6448,0.0384,0.14,0.0125,0
00-0004845,0,baseline,2025-01-05 12:22:00,105270,grocery,IN,ios,netbanking,16,171.34,430,0,3,0.8639,0.2124,0.2765,0.0125,0
00-0004846,0,baseline,2025-01-02 16:55:00,110200,utilities,IN,android,card,5,178.75,283,0,1,0.7995,0.365,0.2441,0.0211,0
00-0004847,0,baseline,2025-01-06 02:30:00,110590,grocery,GB,ios,card,13,164.07,426,0,6,0.7826,0.0656,0.1277,0.032,0
00-0004848,0,baseline,2025-01-12 08:04:00,106177,travel,IN,web,wallet,5,126.1,649,0,4,0.7421,0.0921,0.1405,0.0265,0
00-0004849,0,baseline,2025-01-09 06:16:00,101610,utilities,NG,ios,upi,5,73.58,241,0,2,0.8433,0.3537,0.1776,0.0244,0
00-0004850,0,baseline,2025-01-01 17:48:00,110421,grocery,IN,web,upi,1,109.04,448,0,4,0.7995,0.262,0.1675,0.0214,0
00-0004851,0,baseline,2025-01-06 23:49:00,108771,pharmacy,IN,web,upi,9,302.51,324,0,6,0.8297,0.2999,0.1857,0.0313,0
00-0004852,0,baseline,2025-01-08 05:16:00,113815,food_delivery,IN,android,card,19,56.67,559,0,3,0.778,0.1188,0.3276,0.0129,0
00-0004853,0,baseline,2025-01-01 20:27:00,108267,fashion,NG,ios,card,7,196.66,389,0,4,0.8434,0.0423,0.1632,0.0188,0
00-0004854,0,baseline,2025-01-10 00:39:00,103094,jewellery,IN,ios,card,17,69.07,999,1,2,0.8175,0.2754,0.2757,0.0331,0
00-0004855,0,baseline,2025-01-14 07:36:00,100580,grocery,IN,android,upi,6,155.89,750,0,2,0.9067,0.0997,0.0755,0.0051,0
00-0004856,0,baseline,2025-01-09 11:57:00,106957,fashion,IN,web,card,20,82.68,340,0,3,0.9583,0.1839,0.0555,0.0083,0
00-0004857,0,baseline,2025-01-06 05:12:00,113547,fashion,IN,web,card,0,155.9,301,0,6,0.908,0.2076,0.3899,0.04,0
00-0004858,0,baseline,2025-01-11 20:18:00,102563,fashion,IN,android,card,19,75.69,496,0,3,0.7851,0.0273,0.0981,0.0083,0
00-0004859,0,baseline,2025-01-07 12:33:00,107150,pharmacy,US,pos,upi,16,196.93,45,0,2,0.9817,0.2736,0.2626,0.0156,0
00-0004860,0,baseline,2025-01-04 02:38:00,100679,grocery,IN,web,card,3,36.73,365,0,4,0.8867,0.0763,0.0665,0.0111,0
00-0004861,0,baseline,2025-01-07 05:57:00,112430,electronics,IN,android,wallet,17,83.06,521,0,0,0.9089,0.0272,0.0882,0.0027,0
00-0004862,0,baseline,2025-01-14 22:00:00,102368,fashion,NG,ios,card,21,143.38,484,0,4,0.7969,0.1555,0.2217,0.0267,0
00-0004863,0,baseline,2025-01-09 01:02:00,103583,fashion,AE,pos,card,17,64.61,239,0,2,0.7806,0.1979,0.1144,0.0165,0
00-0004864,0,baseline,2025-01-08 12:37:00,112610,fashion,IN,web,upi,9,57.92,334,0,3,0.8324,0.088,0.1789,0.0078,0
00-0004865,0,baseline,2025-01-06 06:21:00,113055,utilities,US,android,card,15,52.04,356,0,3,0.845,0.1616,0.2168,0.0175,0
00-0004866,0,baseline,2025-01-08 02:51:00,113220,electronics,GB,ios,card,14,191.0,310,0,6,0.7943,0.1927,0.0664,0.0405,0
00-0004867,0,baseline,2025-01-12 19:53:00,106085,grocery,IN,android,card,22,103.22,464,0,1,0.867,0.1374,0.2379,0.0073,0
00-0004868,0,baseline,2025-01-09 22:13:00,103540,pharmacy,IN,android,netbanking,7,71.47,288,0,2,0.7868,0.0178,0.2112,0.0064,0
00-0004869,0,baseline,2025-01-13 23:31:00,113289,travel,IN,ios,netbanking,15,40.92,410,0,3,0.7464,0.1714,0.504,0.0266,0
00-0004870,0,baseline,2025-01-03 02:34:00,109153,travel,IN,ios,upi,17,105.55,222,0,4,0.7576,0.0753,0.1483,0.0205,0
00-0004871,0,baseline,2025-01-01 13:49:00,113535,grocery,IN,android,upi,9,159.81,647,0,1,0.7203,0.0922,0.0835,0.0062,0
00-0004872,0,baseline,2025-01-07 12:13:00,104284,electronics,DE,android,upi,1,189.38,753,0,4,0.8531,0.0976,0.2126,0.0218,0
00-0004873,0,baseline,2025-01-05 09:08:00,107402,travel,IN,web,netbanking,22,170.74,199,0,4,0.9253,0.0682,0.1778,0.016,0
00-0004874,0,baseline,2025-01-01 17:40:00,105669,grocery,US,android,card,17,51.91,299,0,2,0.8785,0.0387,0.0766,0.0085,0
00-0004875,0,baseline,2025-01-02 04:57:00,110818,fashion,IN,ios,card,14,235.44,891,0,1,0.7795,0.2381,0.2926,0.0119,0
00-0004876,0,baseline,2025-01-11 20:19:00,111864,travel,US,pos,netbanking,7,46.88,418,0,2,0.8237,0.0777,0.4126,0.021,0
00-0004877,0,baseline,2025-01-12 13:47:00,108876,fashion,IN,ios,upi,6,50.11,545,0,3,0.8866,0.0436,0.199,0.006,0
00-0004878,0,baseline,2025-01-05 10:47:00,111278,fuel,GB,web,card,19,18.46,446,0,0,0.7897,0.0853,0.3248,0.0083,0
00-0004879,0,baseline,2025-01-11 03:31:00,100770,food_delivery,NG,web,wallet,17,282.35,270,0,2,0.7947,0.0415,0.1677,0.0121,0
00-0004880,0,baseline,2025-01-06 07:54:00,109093,utilities,IN,android,card,13,84.21,386,1,4,0.8823,0.0407,0.0696,0.0144,0
00-0004881,0,baseline,2025-01-12 01:09:00,109737,food_delivery,IN,android,card,13,41.56,468,0,3,0.8947,0.1298,0.2944,0.0097,0
00-0004882,0,baseline,2025-01-09 05:47:00,104349,travel,US,ios,upi,10,232.76,62,0,0,0.8634,0.2958,0.1159,0.02,0
00-0004883,0,baseline,2025-01-09 00:07:00,109261,fuel,IN,web,card,8,139.26,479,0,1,0.9282,0.2054,0.3511,0.0089,0
00-0004884,0,baseline,2025-01-08 10:10:00,113215,grocery,IN,web,upi,3,59.86,121,0,4,0.8839,0.1681,0.4225,0.0195,0
00-0004885,0,baseline,2025-01-09 11:18:00,103653,food_delivery,IN,web,card,21,444.12,348,0,4,0.6442,0.0352,0.065,0.0182,0
00-0004886,0,baseline,2025-01-07 18:45:00,105420,electronics,IN,android,card,17,65.18,600,0,5,0.8932,0.0229,0.1125,0.0099,0
00-0004887,0,baseline,2025-01-14 11:35:00,105240,fuel,IN,android,upi,4,121.9,400,0,3,0.6919,0.0544,0.1141,0.013,0
00-0004888,0,baseline,2025-01-11 11:36:00,108763,travel,US,web,upi,0,83.47,223,0,3,0.7716,0.3408,0.046,0.0506,0
00-0004889,0,baseline,2025-01-06 10:32:00,106850,fuel,IN,ios,upi,15,243.05,546,0,3,0.504,0.0451,0.2844,0.0186,0
00-0004890,0,baseline,2025-01-01 23:43:00,104439,food_delivery,SG,ios,upi,13,85.99,349,1,1,0.7254,0.0968,0.1706,0.0172,0
00-0004891,0,baseline,2025-01-03 19:54:00,111975,fashion,IN,web,card,4,265.86,236,2,1,0.8499,0.1981,0.2597,0.0377,0
00-0004892,0,baseline,2025-01-08 14:30:00,111047,travel,IN,web,upi,15,79.4,284,0,2,0.6567,0.131,0.0054,0.0149,0
00-0004893,0,baseline,2025-01-05 01:16:00,107883,fashion,IN,web,card,19,49.5,252,0,3,0.8422,0.1255,0.305,0.0118,0
00-0004894,0,baseline,2025-01-13 21:49:00,103171,grocery,SG,android,card,8,262.7,253,1,1,0.8414,0.2174,0.1548,0.0256,0
00-0004895,0,baseline,2025-01-06 09:04:00,114642,electronics,IN,web,card,10,119.15,500,1,3,0.8597,0.1519,0.1995,0.0186,0
00-0004896,0,baseline,2025-01-05 20:47:00,106324,grocery,IN,android,card,8,92.37,377,0,0,0.9614,0.117,0.1547,0.0042,0
00-0004897,0,baseline,2025-01-14 09:33:00,100254,gaming,IN,android,card,21,106.41,199,0,2,0.8576,0.2295,0.0992,0.0178,0
00-0004898,0,baseline,2025-01-08 05:00:00,104955,travel,NG,android,wallet,8,190.77,336,0,5,0.9259,0.4049,0.3099,0.0733,0
00-0004899,0,baseline,2025-01-08 00:51:00,106964,pharmacy,US,web,netbanking,1,50.7,949,0,2,0.7486,0.0224,0.3754,0.0141,0
00-0004900,0,baseline,2025-01-08 01:49:00,105347,food_delivery,IN,android,card,18,401.65,256,0,4,0.4717,0.1575,0.262,0.0432,0
00-0004901,0,baseline,2025-01-13 06:04:00,105875,fashion,IN,android,netbanking,6,183.64,307,2,2,0.7669,0.0548,0.2663,0.0237,0
00-0004902,0,baseline,2025-01-08 00:07:00,103968,fashion,US,ios,upi,2,87.83,130,1,4,0.9456,0.1884,0.2306,0.0382,0
00-0004903,0,baseline,2025-01-08 05:00:00,106448,fuel,GB,android,card,9,85.24,60,1,1,0.9219,0.2569,0.0054,0.0177,0
00-0004904,0,baseline,2025-01-11 13:56:00,105180,travel,IN,web,upi,0,71.69,345,0,5,0.8412,0.0298,0.0805,0.0216,0
00-0004905,0,baseline,2025-01-08 00:31:00,101078,electronics,AE,web,card,8,388.3,317,0,1,0.6665,0.1094,0.2729,0.0211,0
00-0004906,0,baseline,2025-01-06 16:22:00,103712,fashion,AE,web,wallet,7,48.38,168,0,1,0.7256,0.2018,0.1259,0.0122,0
00-0004907,0,baseline,2025-01-06 03:33:00,102832,utilities,GB,android,upi,22,74.07,373,0,4,0.6884,0.0256,0.1468,0.0175,0
00-0004908,0,baseline,2025-01-10 14:57:00,106115,electronics,AE,android,card,6,185.82,268,0,3,0.9807,0.064,0.3137,0.0147,1
00-0004909,0,baseline,2025-01-08 15:08:00,103804,gaming,GB,pos,upi,10,33.07,539,0,2,0.5049,0.3015,0.1049,0.0428,0
00-0004910,0,baseline,2025-01-09 10:19:00,106896,electronics,IN,ios,wallet,21,178.97,453,0,4,0.6591,0.111,0.1015,0.0153,0
00-0004911,0,baseline,2025-01-12 23:38:00,114072,food_delivery,IN,android,card,18,243.9,729,0,2,0.5985,0.299,0.2631,0.0248,0
00-0004912,0,baseline,2025-01-01 21:31:00,111901,fashion,IN,web,wallet,23,256.77,622,0,2,0.709,0.0654,0.2833,0.0134,0
00-0004913,0,baseline,2025-01-07 18:34:00,104371,grocery,NG,android,card,7,135.27,1199,0,1,0.8526,0.0461,0.3397,0.0093,0
00-0004914,0,baseline,2025-01-08 14:55:00,111356,grocery,IN,web,netbanking,9,127.68,584,0,3,0.946,0.22,0.3238,0.0105,0
00-0004915,0,baseline,2025-01-04 02:29:00,109530,fuel,IN,web,card,23,197.2,667,0,2,0.6485,0.1895,0.3178,0.0242,0
00-0004916,0,baseline,2025-01-03 03:55:00,101948,electronics,US,web,wallet,23,147.77,626,0,2,0.9283,0.2177,0.0542,0.0131,0
00-0004917,0,baseline,2025-01-14 17:08:00,104236,pharmacy,AE,ios,upi,15,220.08,199,0,1,0.8288,0.2975,0.3428,0.0196,0
00-0004918,0,baseline,2025-01-03 07:31:00,105253,utilities,SG,ios,card,19,76.32,63,0,1,0.84,0.1261,0.114,0.0107,0
00-0004919,0,baseline,2025-01-03 17:17:00,112653,fuel,AE,android,card,16,167.59,353,0,7,0.7928,0.1171,0.0614,0.0411,0
00-0004920,0,baseline,2025-01-02 00:12:00,105605,food_delivery,IN,ios,card,0,257.03,472,0,3,0.4445,0.0303,0.456,0.0406,0
00-0004921,0,baseline,2025-01-05 03:50:00,103313,food_delivery,IN,ios,wallet,10,84.43,363,0,7,0.7136,0.252,0.1179,0.0335,0
00-0004922,0,baseline,2025-01-13 21:09:00,113163,utilities,IN,android,netbanking,14,89.64,403,0,1,0.7392,0.2575,0.2011,0.0097,0
00-0004923,0,baseline,2025-01-12 18:56:00,103970,food_delivery,BR,web,netbanking,21,46.68,282,0,4,0.6097,0.1741,0.0863,0.0257,0
00-0004924,0,baseline,2025-01-02 22:36:00,101944,fashion,IN,ios,wallet,4,70.66,166,1,0,0.9783,0.1772,0.2271,0.0091,0
00-0004925,0,baseline,2025-01-03 04:57:00,108433,fuel,IN,android,upi,9,226.47,631,0,1,0.8979,0.1319,0.135,0.0053,0
00-0004926,0,baseline,2025-01-01 23:43:00,100189,travel,GB,web,card,8,95.76,372,0,2,0.838,0.1074,0.2292,0.024,0
00-0004927,0,baseline,2025-01-12 05:21:00,107446,food_delivery,IN,web,card,12,31.91,54,0,2,0.9171,0.2916,0.1903,0.0102,0
00-0004928,0,baseline,2025-01-04 14:12:00,111619,fuel,BR,web,upi,17,38.53,339,0,1,0.8136,0.4248,0.2751,0.0186,0
00-0004929,0,baseline,2025-01-12 00:26:00,106644,electronics,DE,android,netbanking,15,83.11,682,0,2,0.9919,0.0814,0.1826,0.0067,0
00-0004930,0,baseline,2025-01-13 06:14:00,110510,fashion,IN,ios,card,17,49.16,159,1,1,0.8128,0.0823,0.2056,0.011,0
00-0004931,0,baseline,2025-01-14 16:15:00,112075,electronics,IN,web,card,6,66.48,372,0,5,0.773,0.3824,0.2496,0.0354,0
00-0004932,0,baseline,2025-01-04 00:40:00,104389,travel,SG,android,card,22,424.49,364,0,1,0.9566,0.0454,0.0674,0.0136,0
00-0004933,0,baseline,2025-01-09 10:02:00,102290,fashion,IN,android,card,15,191.41,53,0,2,0.9034,0.3069,0.1165,0.0129,0
00-0004934,0,baseline,2025-01-12 07:20:00,112379,travel,IN,web,wallet,14,109.75,315,0,2,0.8135,0.089,0.1918,0.0127,0
00-0004935,0,baseline,2025-01-04 05:21:00,113085,fashion,IN,web,card,5,298.05,389,0,5,0.9023,0.098,0.4281,0.0288,0
00-0004936,0,baseline,2025-01-06 04:38:00,101189,electronics,US,ios,wallet,17,90.34,124,0,4,0.641,0.282,0.1284,0.0367,0
00-0004937,0,baseline,2025-01-09 06:19:00,102080,electronics,DE,android,netbanking,2,75.82,296,0,4,0.9151,0.3166,0.0837,0.0264,0
00-0004938,0,baseline,2025-01-11 01:26:00,105933,travel,IN,android,upi,20,47.96,990,0,3,0.8481,0.3632,0.1178,0.0187,0
00-0004939,0,baseline,2025-01-04 03:48:00,112924,food_delivery,NG,web,card,9,134.96,311,0,3,0.9369,0.1331,0.3255,0.018,0
00-0004940,0,baseline,2025-01-07 19:16:00,111803,jewellery,SG,ios,upi,16,26.85,357,0,1,0.861,0.323,0.1097,0.0179,0
00-0004941,0,baseline,2025-01-12 21:22:00,106491,pharmacy,US,android,card,19,47.83,151,0,1,0.7663,0.3197,0.1277,0.0179,0
00-0004942,0,baseline,2025-01-12 07:55:00,104276,fashion,NG,web,netbanking,11,53.48,397,0,2,0.9648,0.1182,0.1413,0.0074,0
00-0004943,0,baseline,2025-01-05 03:09:00,101058,gaming,IN,android,upi,9,33.32,774,0,2,0.9044,0.2717,0.0199,0.0097,0
00-0004944,0,baseline,2025-01-05 08:03:00,109422,jewellery,IN,android,upi,12,138.81,575,0,2,0.8828,0.0336,0.1264,0.0087,0
00-0004945,0,baseline,2025-01-10 08:06:00,107391,pharmacy,AE,ios,card,9,195.67,548,0,2,0.8049,0.2938,0.1931,0.0233,0
00-0004946,0,baseline,2025-01-02 08:27:00,106886,food_delivery,DE,android,wallet,20,90.05,207,1,2,0.8973,0.0505,0.0653,0.0124,0
00-0004947,0,baseline,2025-01-12 16:17:00,108251,electronics,NG,web,card,8,310.76,286,0,4,0.8359,0.2184,0.0124,0.0261,0
00-0004948,0,baseline,2025-01-03 07:28:00,103354,electronics,IN,ios,card,14,95.26,1036,0,2,0.7818,0.2132,0.1214,0.0096,0
00-0004949,0,baseline,2025-01-06 10:59:00,102049,fuel,IN,web,upi,21,349.18,642,1,1,0.8155,0.0709,0.0551,0.0086,0
00-0004950,0,baseline,2025-01-13 08:17:00,101660,electronics,IN,android,wallet,1,69.47,118,0,0,0.8448,0.0574,0.2355,0.0056,0
00-0004951,0,baseline,2025-01-06 10:17:00,102629,utilities,IN,web,netbanking,15,208.38,140,1,2,0.5909,0.3852,0.1665,0.0411,1
00-0004952,0,baseline,2025-01-12 07:12:00,113402,electronics,US,pos,card,0,49.21,426,0,0,0.8429,0.0872,0.1415,0.0091,0
00-0004953,0,baseline,2025-01-02 22:31:00,102268,food_delivery,IN,ios,upi,16,301.52,84,0,0,0.7562,0.3171,0.1621,0.0107,0
00-0004954,0,baseline,2025-01-10 14:04:00,108388,utilities,US,ios,card,13,692.69,63,0,1,0.8172,0.0642,0.2097,0.0151,0
00-0004955,0,baseline,2025-01-04 02:28:00,101850,utilities,DE,ios,card,13,205.15,118,0,0,0.8247,0.1974,0.5485,0.0198,0
00-0004956,0,baseline,2025-01-06 08:58:00,112867,utilities,AE,pos,wallet,2,79.14,291,0,3,0.7355,0.3725,0.1107,0.0363,0
00-0004957,0,baseline,2025-01-05 10:22:00,108630,grocery,US,web,wallet,19,19.74,374,0,1,0.8149,0.0263,0.3439,0.0073,0
00-0004958,0,baseline,2025-01-13 15:26:00,112671,electronics,IN,ios,card,8,372.68,725,0,2,0.7932,0.1309,0.5202,0.0164,0
00-0004959,0,baseline,2025-01-02 23:33:00,108682,travel,IN,android,card,1,98.73,295,0,1,0.8305,0.369,0.2426,0.0311,0
00-0004960,0,baseline,2025-01-12 05:57:00,110574,utilities,IN,android,upi,15,46.02,537,0,3,0.8963,0.1956,0.0386,0.0068,0
00-0004961,0,baseline,2025-01-06 02:25:00,112124,fuel,IN,android,wallet,21,89.55,658,0,4,0.8692,0.2468,0.2357,0.0136,0
00-0004962,0,baseline,2025-01-05 12:07:00,105591,pharmacy,IN,android,upi,12,78.46,437,0,3,0.8854,0.3509,0.1239,0.0122,0
00-0004963,0,baseline,2025-01-04 02:42:00,104392,food_delivery,IN,ios,card,11,254.56,377,1,0,0.8359,0.4838,0.0604,0.0212,0
00-0004964,0,baseline,2025-01-11 10:29:00,103403,food_delivery,IN,ios,upi,8,70.25,204,1,2,0.6952,0.2498,0.3442,0.0255,0
00-0004965,0,baseline,2025-01-12 01:44:00,101071,food_delivery,IN,web,card,17,260.11,290,0,1,0.6066,0.2272,0.1827,0.0171,0
00-0004966,0,baseline,2025-01-06 05:14:00,107101,electronics,AE,android,wallet,12,42.15,729,0,4,0.9685,0.3983,0.2024,0.0206,0
00-0004967,0,baseline,2025-01-13 06:19:00,103273,fuel,GB,android,upi,2,284.11,406,0,1,0.7341,0.2602,0.0215,0.0194,0
00-0004968,0,baseline,2025-01-14 16:39:00,114258,fashion,GB,ios,netbanking,23,421.54,140,0,0,0.9312,0.27,0.0585,0.0126,0
00-0004969,0,baseline,2025-01-06 02:02:00,102433,travel,AE,web,card,14,65.75,722,0,3,0.8537,0.3584,0.1543,0.0402,0
00-0004970,0,baseline,2025-01-10 02:07:00,111387,gaming,IN,ios,netbanking,23,146.16,138,0,6,0.8377,0.5066,0.4923,0.1372,0
00-0004971,0,baseline,2025-01-13 03:17:00,107199,jewellery,US,android,wallet,7,49.36,595,0,1,0.7732,0.3273,0.3187,0.0285,0
00-0004972,0,baseline,2025-01-14 00:25:00,107935,food_delivery,IN,ios,upi,8,106.05,362,0,2,0.7672,0.2531,0.0555,0.0098,0
00-0004973,0,baseline,2025-01-10 12:16:00,101446,utilities,IN,web,card,15,60.21,138,0,1,0.8194,0.1593,0.1029,0.0072,0
00-0004974,0,baseline,2025-01-06 20:43:00,106820,grocery,IN,android,card,10,61.53,350,0,1,0.9329,0.0984,0.1329,0.0049,0
00-0004975,0,baseline,2025-01-08 03:46:00,110079,food_delivery,IN,android,upi,8,388.84,382,0,1,0.7608,0.0732,0.2571,0.0082,0
00-0004976,0,baseline,2025-01-14 13:24:00,114651,travel,US,web,upi,22,152.56,265,0,3,0.8372,0.1802,0.1907,0.0303,0
00-0004977,0,baseline,2025-01-13 04:43:00,113084,grocery,BR,pos,card,12,84.59,354,0,2,0.6323,0.7154,0.0979,0.0694,0
00-0004978,0,baseline,2025-01-01 01:07:00,107194,electronics,US,web,card,7,94.5,470,0,2,0.4377,0.0838,0.2241,0.0293,0
00-0004979,0,baseline,2025-01-11 11:46:00,111199,food_delivery,NG,web,card,22,69.54,357,0,1,0.9555,0.2619,0.0597,0.0098,0
00-0004980,0,baseline,2025-01-04 02:05:00,106817,fuel,IN,web,upi,12,239.98,235,0,2,0.8811,0.1446,0.0856,0.0073,0
00-0004981,0,baseline,2025-01-14 05:16:00,105469,grocery,IN,ios,upi,21,125.33,320,0,5,0.9208,0.0591,0.1486,0.0102,0
00-0004982,0,baseline,2025-01-12 18:39:00,110834,utilities,IN,web,upi,20,54.73,505,1,1,0.8067,0.1268,0.1227,0.0085,0
00-0004983,0,baseline,2025-01-12 13:42:00,100195,grocery,IN,ios,upi,9,102.91,656,0,2,0.8887,0.3211,0.0147,0.0079,0
00-0004984,0,baseline,2025-01-03 04:02:00,107240,food_delivery,IN,web,card,15,103.38,295,0,3,0.86,0.1771,0.3387,0.0146,0
00-0004985,0,baseline,2025-01-03 04:35:00,105881,pharmacy,SG,android,card,23,222.71,651,1,2,0.7555,0.1466,0.2165,0.0403,0
00-0004986,0,baseline,2025-01-09 10:51:00,113456,fashion,US,android,upi,22,104.45,278,0,3,0.7883,0.0421,0.4613,0.0186,0
00-0004987,0,baseline,2025-01-04 01:17:00,110530,fashion,IN,android,wallet,10,334.7,181,0,1,0.8328,0.1884,0.3564,0.0106,0
00-0004988,0,baseline,2025-01-14 16:08:00,108955,fashion,BR,android,card,12,834.26,1287,1,4,0.7708,0.085,0.148,0.0381,1
00-0004989,0,baseline,2025-01-02 00:00:00,102665,fuel,IN,android,upi,10,321.6,462,0,1,0.7282,0.0419,0.2898,0.008,0
